ID,lpep_pickup_datetime,Lpep_dropoff_datetime,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Trip_distance,trip_time,TripTimes,TripDistance,AveSpeed
0,2016/1/1 0:29,2016/1/1 0:39,-73.92864227,40.68061066,-73.92427826,40.69804382,1.46,0 days 00:10:12,0.17,2.34964224,13.82142494
1,2016/1/1 0:19,2016/1/1 0:39,-73.95267487,40.72317505,-73.92391968,40.76137924,3.56,0 days 00:19:39,0.3275,5.72926464,17.49393783
2,2016/1/1 0:19,2016/1/1 0:39,-73.97161102,40.6761055,-74.01316071,40.64607239,3.79,0 days 00:20:15,0.3375,6.09941376,18.07233707
3,2016/1/1 0:22,2016/1/1 0:38,-73.98950195,40.66957855,-74.0006485,40.68903351,3.01,0 days 00:16:20,0.272222222,4.84412544,17.79474651
4,2016/1/1 0:24,2016/1/1 0:39,-73.96472931,40.6828537,-73.9407196,40.66301346,2.55,0 days 00:15:21,0.255833333,4.1038272,16.04101837
5,2016/1/1 0:32,2016/1/1 0:39,-73.8911438,40.74645615,-73.86774445,40.74211121,1.37,0 days 00:06:36,0.11,2.20480128,20.043648
6,2016/1/1 0:34,2016/1/1 0:39,-73.89667511,40.74619675,-73.88619232,40.74568939,0.57,0 days 00:04:39,0.0775,0.91732608,11.83646555
7,2016/1/1 0:31,2016/1/1 0:39,-73.95335388,40.80355835,-73.94915009,40.79412079,1.01,0 days 00:08:13,0.136944444,1.62543744,11.86932005
8,2016/1/1 0:24,2016/1/1 0:39,-73.99406433,40.70281601,-73.97157288,40.67972565,2.46,0 days 00:15:12,0.253333333,3.95898624,15.62757726
9,2016/1/1 0:28,2016/1/1 0:39,-73.91413116,40.75664139,-73.91754913,40.73965836,1.61,0 days 00:10:24,0.173333333,2.59104384,14.94832985
10,2016/1/1 0:32,2016/1/1 0:39,-73.91117859,40.76182938,-73.92102814,40.76312637,0.72,0 days 00:07:23,0.123055556,1.15872768,9.416297174
11,2016/1/1 0:37,2016/1/1 0:39,-73.95816803,40.71532822,-73.9627533,40.7181778,0.32,0 days 00:01:40,0.027777778,0.51499008,18.53964288
12,2016/1/1 0:21,2016/1/1 0:39,-73.94667816,40.80078506,-73.92490387,40.84276581,3.54,0 days 00:17:58,0.299444444,5.69707776,19.02549159
13,2016/1/1 0:34,2016/1/1 0:39,-73.91429138,40.76343918,-73.90240479,40.77583313,1.1,0 days 00:05:45,0.095833333,1.7702784,18.47247026
14,2016/1/1 0:26,2016/1/1 0:39,-73.94337463,40.82431412,-73.93202972,40.85019684,2.28,0 days 00:13:38,0.227222222,3.66930432,16.14852757
15,2016/1/1 0:35,2016/1/1 0:39,-73.96697998,40.63215256,-73.9668808,40.64015961,0.68,0 days 00:03:53,0.064722222,1.09435392,16.90847258
16,2016/1/1 0:25,2016/1/1 0:38,-73.93784332,40.8144455,-73.95158386,40.81186676,1.36,0 days 00:13:38,0.227222222,2.18870784,9.632455042
17,2016/1/1 0:17,2016/1/1 0:39,-73.99036407,40.69051361,-73.94774628,40.69332504,3.07,0 days 00:22:09,0.369166667,4.94068608,13.3833483
18,2016/1/1 0:31,2016/1/1 0:39,-73.88382721,40.74755859,-73.85552216,40.75156403,1.52,0 days 00:08:07,0.135277778,2.44620288,18.0828139
19,2016/1/1 0:25,2016/1/1 0:39,-73.98035431,40.68441391,-73.97694397,40.65963745,2.55,0 days 00:13:19,0.221944444,4.1038272,18.49033532
20,2016/1/1 0:30,2016/1/1 0:39,-73.94879913,40.69345856,-73.96281433,40.70994186,1.57,0 days 00:08:48,0.146666667,2.52667008,17.227296
21,2016/1/1 0:21,2016/1/1 0:39,-73.96196747,40.7134819,-73.92461395,40.68474197,3.88,0 days 00:18:00,0.3,6.24425472,20.8141824
22,2016/1/1 0:18,2016/1/1 0:39,-73.9411087,40.78827667,-73.93619537,40.82068634,3.97,0 days 00:20:36,0.343333333,6.38909568,18.60901654
23,2016/1/1 0:10,2016/1/1 0:39,-73.93300629,40.75258255,-74.00469971,40.75218582,5.32,0 days 00:28:55,0.481944444,8.56171008,17.76493158
24,2016/1/1 0:30,2016/1/1 0:40,-73.98038483,40.6780014,-73.98239899,40.66192627,1.76,0 days 00:09:11,0.153055556,2.83244544,18.50599562
25,2016/1/1 0:24,2016/1/1 0:39,-73.97034454,40.67269135,-73.9440155,40.69841003,3.31,0 days 00:15:38,0.260555556,5.32692864,20.44450224
26,2016/1/1 0:30,2016/1/1 0:39,-73.94625854,40.82109833,-73.96799469,40.80305099,2.21,0 days 00:09:48,0.163333333,3.55665024,21.77540963
27,2016/1/1 0:32,2016/1/1 0:39,-73.98303986,40.67759323,-73.99742126,40.68388748,1.2,0 days 00:06:55,0.115277778,1.9312128,16.75268935
28,2016/1/1 0:34,2016/1/1 0:39,-73.94309998,40.69238281,-73.95746613,40.69071579,0.61,0 days 00:04:15,0.070833333,0.98169984,13.85929186
29,2016/1/1 0:19,2016/1/1 0:39,-73.94223022,40.75413132,-73.9600296,40.69048309,5.34,0 days 00:19:51,0.330833333,8.59389696,25.97651474
30,2016/1/1 0:22,2016/1/1 0:39,-73.83067322,40.75947952,-73.7598877,40.72090149,6.66,0 days 00:17:49,0.296944444,10.71823104,36.09507179
31,2016/1/1 0:29,2016/1/1 0:40,-73.90860748,40.87561798,-73.9312439,40.8139801,5.03,0 days 00:10:18,0.171666667,8.09500032,47.15534167
32,2016/1/1 0:19,2016/1/1 0:39,-73.99198151,40.69062424,-73.92299652,40.66926193,4.33,0 days 00:20:56,0.348888889,6.96845952,19.97329162
33,2016/1/1 0:21,2016/1/2 0:18,-73.94078064,40.71638107,-73.97693634,40.73882675,5.66,0 days 23:57:40,23.96111111,9.10888704,0.380152949
34,2016/1/1 0:26,2016/1/1 0:39,-73.91381073,40.84873199,-73.9487381,40.8134079,3.31,0 days 00:12:59,0.216388889,5.32692864,24.61738524
35,2016/1/1 0:26,2016/1/1 0:39,-73.96405029,40.80786896,-73.93595886,40.80358124,1.97,0 days 00:12:47,0.213055556,3.17040768,14.88066186
36,2016/1/1 0:26,2016/1/1 0:38,-73.9389801,40.80525589,-73.9564743,40.76795197,3.09,0 days 00:12:43,0.211944444,4.97287296,23.46309653
37,2016/1/1 0:22,2016/1/1 0:39,-73.96296692,40.80411911,-73.92500305,40.82605362,3.32,0 days 00:17:45,0.295833333,5.34302208,18.06091971
38,2016/1/1 0:24,2016/1/1 0:39,-73.95304871,40.65584183,-73.96421051,40.70613861,3.78,0 days 00:14:52,0.247777778,6.08332032,24.55151699
39,2016/1/1 0:34,2016/1/1 0:39,-73.95166016,40.71380615,-73.94152069,40.7136879,0.58,0 days 00:04:52,0.081111111,0.93341952,11.50791189
40,2016/1/1 0:27,2016/1/1 0:40,-73.92537689,40.76210785,-73.95199585,40.77311325,3.57,0 days 00:12:08,0.202222222,5.74535808,28.41111138
41,2016/1/1 0:17,2016/1/1 0:40,-73.94525909,40.8079567,-73.94662476,40.71504211,9.97,0 days 00:22:38,0.377222222,16.04515968,42.53503303
42,2016/1/1 0:27,2016/1/1 0:39,-73.98766327,40.69036865,-73.9654007,40.67697906,1.78,0 days 00:11:49,0.196944444,2.86463232,14.54538272
43,2016/1/1 0:27,2016/1/1 0:38,-73.92355347,40.68716812,-73.93302155,40.67250061,1.66,0 days 00:11:23,0.189722222,2.67151104,14.08117093
44,2016/1/1 0:31,2016/1/1 0:39,-73.86979675,40.74916458,-73.88240051,40.75582123,1.35,0 days 00:08:24,0.14,2.1726144,15.51867429
45,2016/1/1 0:31,2016/1/1 0:39,-73.89154816,40.74663162,-73.88253021,40.73177338,1.56,0 days 00:08:16,0.137777778,2.51057664,18.22192723
46,2016/1/1 0:28,2016/1/1 0:39,-73.95449829,40.80564117,-73.93793488,40.79616165,1.64,0 days 00:11:11,0.186388889,2.63932416,14.16030846
47,2016/1/1 0:31,2016/1/1 0:39,-73.95381165,40.8168335,-73.95230103,40.80331802,1.25,0 days 00:08:42,0.145,2.01168,13.87365517
48,2016/1/1 0:14,2016/1/1 0:38,-73.95764923,40.72976303,-73.90923309,40.68577576,4.54,0 days 00:24:49,0.413611111,7.30642176,17.66495523
49,2016/1/1 0:31,2016/1/1 0:39,-73.8992157,40.74616241,-73.87759399,40.74702835,1.49,0 days 00:08:53,0.148055556,2.39792256,16.19609984
50,2016/1/1 0:26,2016/1/1 0:38,-73.86937714,40.73405838,-73.90005493,40.74593353,2.33,0 days 00:12:32,0.208888889,3.74977152,17.95103387
51,2016/1/1 0:15,2016/1/1 0:40,-73.95756531,40.72220993,-73.95677948,40.7665863,7.18,0 days 00:24:51,0.414166667,11.55508992,27.89961349
52,2016/1/1 0:37,2016/1/1 0:39,-73.97707367,40.68399811,-73.97853088,40.68953705,0.45,0 days 00:02:44,0.045555556,0.7242048,15.89717854
53,2016/1/1 0:22,2016/1/1 0:39,-73.9272995,40.70389557,-73.89259338,40.6750145,3.51,0 days 00:17:39,0.294166667,5.64879744,19.20271084
54,2016/1/1 0:26,2016/1/1 0:39,-73.95153809,40.69003677,-73.93824005,40.70856857,2.5,0 days 00:12:55,0.215277778,4.02336,18.68915613
55,2016/1/1 0:33,2016/1/1 0:39,-73.94130707,40.75527573,-73.93624115,40.77378082,2.1,0 days 00:06:09,0.1025,3.3796224,32.97192585
56,2016/1/1 0:21,2016/1/1 0:38,-73.94837952,40.81393433,-73.91739655,40.84079361,3.79,0 days 00:16:11,0.269722222,6.09941376,22.61368644
57,2016/1/1 0:28,2016/1/1 0:38,-73.87663269,40.74856949,-73.89603424,40.73703766,1.68,0 days 00:10:27,0.174166667,2.70369792,15.52362442
58,2016/1/1 0:37,2016/1/1 0:39,-73.85601044,40.74359131,-73.86289215,40.74731445,0.54,0 days 00:02:06,0.035,0.86904576,24.82987886
59,2016/1/1 0:22,2016/1/1 0:40,-73.94896698,40.71412659,-73.99882507,40.72410583,3.37,0 days 00:17:20,0.288888889,5.42348928,18.77361674
60,2016/1/1 0:37,2016/1/1 0:39,-74.02337646,40.63484192,-74.01728821,40.64182663,0.6,0 days 00:02:07,0.035277778,0.9656064,27.37152
61,2016/1/1 0:31,2016/1/1 0:40,-73.94455719,40.71458435,-73.96641541,40.71292114,1.46,0 days 00:09:05,0.151388889,2.34964224,15.52057259
62,2016/1/1 0:35,2016/1/1 0:40,-73.84429932,40.72132111,-73.83183289,40.71159744,1.08,0 days 00:04:26,0.073888889,1.73809152,23.52304313
63,2016/1/1 0:22,2016/1/1 0:39,-73.94593811,40.82143021,-73.9043808,40.85718536,4.09,0 days 00:16:27,0.274166667,6.58221696,24.00808618
64,2016/1/1 0:23,2016/1/1 0:39,-73.83893585,40.88127518,-73.86103058,40.83898544,3.87,0 days 00:16:01,0.266944444,6.22816128,23.33130136
65,2016/1/1 0:31,2016/1/1 0:39,-73.92218018,40.7400589,-73.93333435,40.75294495,1.68,0 days 00:08:36,0.143333333,2.70369792,18.86300874
66,2016/1/1 0:37,2016/1/1 0:40,-73.98137665,40.66704559,-73.98690796,40.67196655,0.56,0 days 00:02:50,0.047222222,0.90123264,19.08492649
67,2016/1/1 0:33,2016/1/1 0:40,-73.92225647,40.75527191,-73.94554901,40.75557327,1.77,0 days 00:06:58,0.116111111,2.84853888,24.53287074
68,2016/1/1 0:30,2016/1/1 0:40,-74.0117569,40.67942047,-73.97757721,40.68754578,4.02,0 days 00:10:16,0.171111111,6.46956288,37.80913371
69,2016/1/1 0:24,2016/1/1 0:40,-73.90811157,40.77119827,-73.85287476,40.72631073,5.55,0 days 00:15:22,0.256111111,8.9318592,34.87493831
70,2016/1/1 0:19,2016/1/1 0:40,-73.80773926,40.70050812,-73.84343719,40.67534256,5.51,0 days 00:21:10,0.352777778,8.86748544,25.1361792
71,2016/1/1 0:35,2016/1/1 0:39,-73.84423828,40.72132874,-73.85253143,40.7263031,0.85,0 days 00:04:40,0.077777778,1.3679424,17.58783086
72,2016/1/1 0:36,2016/1/1 0:39,-73.92987061,40.75653839,-73.94268036,40.75162888,0.92,0 days 00:03:45,0.0625,1.48059648,23.68954368
73,2016/1/1 0:29,2016/1/1 0:40,-73.9937439,40.68173981,-74.01080322,40.64465332,3.57,0 days 00:10:59,0.183055556,5.74535808,31.38587115
74,2016/1/1 0:27,2016/1/1 0:40,-73.95790863,40.72186661,-73.95380402,40.69037628,2.98,0 days 00:13:14,0.220555556,4.79584512,21.74438593
75,2016/1/1 0:32,2016/1/1 0:40,-73.96413422,40.69366837,-73.96147919,40.71632385,2.11,0 days 00:08:16,0.137777778,3.39571584,24.64632465
76,2016/1/1 0:24,2016/1/1 0:40,-73.95664978,40.71688461,-73.91714478,40.7109642,2.66,0 days 00:15:16,0.254444444,4.28085504,16.82432112
77,2016/1/1 0:25,2016/1/1 0:40,-73.87290955,40.8409996,-73.90630341,40.86271667,2.92,0 days 00:14:42,0.245,4.69928448,19.18075298
78,2016/1/1 0:33,2016/1/1 0:40,-73.91892242,40.765728,-73.9030838,40.77072144,1.23,0 days 00:06:58,0.116111111,1.97949312,17.04826611
79,2016/1/1 0:37,2016/1/1 0:40,-73.9629364,40.67381287,-73.95115662,40.67345047,0.78,0 days 00:03:11,0.053055556,1.25528832,23.65988457
80,2016/1/1 0:26,2016/1/1 0:39,-73.91485596,40.76399231,-73.86167908,40.73456955,6.53,0 days 00:13:04,0.217777778,10.50901632,48.25568718
81,2016/1/1 0:34,2016/1/1 0:40,-73.95488739,40.68848038,-73.94202423,40.6954689,1.36,0 days 00:06:04,0.101111111,2.18870784,21.64656105
82,2016/1/1 0:25,2016/1/1 0:40,-73.92477417,40.74131012,-73.93321228,40.70425034,3.68,0 days 00:14:58,0.249444444,5.92238592,23.74230436
83,2016/1/1 0:17,2016/1/1 0:39,-73.98539734,40.67119598,-73.97366333,40.7474556,7.99,0 days 00:22:08,0.368888889,12.85865856,34.85780935
84,2016/1/1 0:31,2016/1/1 0:40,-73.97945404,40.66080093,-73.9659729,40.63450241,2.15,0 days 00:08:49,0.146944444,3.4600896,23.54692355
85,2016/1/1 0:31,2016/1/1 0:40,-73.91921997,40.75876236,-73.91411591,40.75992203,0.71,0 days 00:08:34,0.142777778,1.14263424,8.002885728
86,2016/1/1 0:13,2016/1/1 0:40,-73.90943146,40.7752533,-74.02763367,40.6183548,16.95,0 days 00:26:40,0.444444444,27.2783808,61.3763568
87,2016/1/1 0:32,2016/1/1 0:40,-73.95153809,40.7431221,-73.95757294,40.72224808,1.86,0 days 00:07:56,0.132222222,2.99337984,22.63900719
88,2016/1/1 0:25,2016/1/1 0:39,-73.98931122,40.70153809,-73.9628067,40.67998886,3.44,0 days 00:13:48,0.23,5.53614336,24.07018852
89,2016/1/1 0:34,2016/1/1 0:40,-73.93597412,40.68640518,-73.95571136,40.68128586,1.38,0 days 00:06:35,0.109722222,2.22089472,20.2410658
90,2016/1/1 0:24,2016/1/1 0:40,-73.87325287,40.73459625,-73.88461304,40.75559616,2.72,0 days 00:15:46,0.262777778,4.37741568,16.65824149
91,2016/1/1 0:38,2016/1/1 0:40,-73.95318604,40.80353165,-73.95573425,40.80629349,0.26,0 days 00:01:45,0.029166667,0.41842944,14.34615223
92,2016/1/1 0:36,2016/1/1 0:39,-73.91516876,40.76400375,-73.92459869,40.76838684,0.6,0 days 00:03:22,0.056111111,0.9656064,17.20882693
93,2016/1/1 0:26,2016/1/1 0:39,-73.94117737,40.813694,-73.9154892,40.80597305,1.68,0 days 00:13:02,0.217222222,2.70369792,12.44669119
94,2016/1/1 0:36,2016/1/1 0:40,-73.89640045,40.7461853,-73.89768982,40.73816299,0.64,0 days 00:03:51,0.064166667,1.02998016,16.05163886
95,2016/1/1 0:36,2016/1/1 0:40,-73.90868378,40.76490402,-73.91425323,40.75399399,0.94,0 days 00:04:02,0.067222222,1.51278336,22.50421527
96,2016/1/1 0:13,2016/1/1 0:40,-73.96652985,40.71131897,-73.991745,40.74889374,5.86,0 days 00:27:59,0.466388889,9.43075584,20.2207987
97,2016/1/1 0:24,2016/1/2 0:00,-73.94487,40.81393814,-73.95661163,40.76826859,4.65,0 days 23:35:31,23.59194444,7.4834496,0.317203595
98,2016/1/1 0:33,2016/1/1 0:40,-73.97716522,40.68354797,-73.96659088,40.68208694,1.08,0 days 00:06:29,0.108055556,1.73809152,16.08516574
99,2016/1/1 0:25,2016/1/1 0:34,-73.92156219,40.76669693,-73.91888428,40.74342346,2.03,0 days 00:08:38,0.143888889,3.26696832,22.70479914
100,2016/1/1 0:33,2016/1/1 0:39,-73.92350006,40.86697769,-73.93599701,40.85187531,1.35,0 days 00:06:28,0.107777778,2.1726144,20.15827794
101,2016/1/1 0:22,2016/1/1 0:40,-73.88848877,40.74703598,-73.94073486,40.75573349,3.52,0 days 00:18:13,0.303611111,5.66489088,18.65837801
102,2016/1/1 0:21,2016/1/1 0:40,-73.9107666,40.77282715,-73.81257629,40.76491165,6.48,0 days 00:18:38,0.310555556,10.42854912,33.58030128
103,2016/1/1 0:00,2016/1/1 0:40,-73.87487793,40.8293457,-73.98400879,40.74313736,10.58,0 days 00:40:50,0.680555556,17.02685952,25.01905889
104,2016/1/1 0:24,2016/1/1 0:40,-73.96318054,40.68474579,-73.99850464,40.69451141,2.51,0 days 00:16:20,0.272222222,4.03945344,14.83880856
105,2016/1/1 0:23,2016/1/1 0:40,-73.95170593,40.71498108,-74.03060913,40.62439728,10.32,0 days 00:16:59,0.283055556,16.60843008,58.67551353
106,2016/1/1 0:29,2016/1/1 0:40,-73.98006439,40.67692566,-73.95669556,40.67325592,1.79,0 days 00:11:40,0.194444444,2.88072576,14.81516105
107,2016/1/1 0:30,2016/1/1 0:40,-73.95576477,40.71767807,-73.97130585,40.69575119,2.21,0 days 00:09:59,0.166388889,3.55665024,21.37552732
108,2016/1/1 0:31,2016/1/1 0:40,-73.87992096,40.75624847,-73.9238205,40.75597382,2.6,0 days 00:09:27,0.1575,4.1842944,26.56694857
109,2016/1/1 0:29,2016/1/1 0:40,-73.93274689,40.70320511,-73.94839478,40.71123123,1.39,0 days 00:11:09,0.185833333,2.23698816,12.03760445
110,2016/1/1 0:24,2016/1/2 0:00,-73.99332428,40.68271255,-73.95581055,40.69088745,2.42,0 days 23:35:19,23.58861111,3.89461248,0.165105629
111,2016/1/1 0:35,2016/1/1 0:40,-73.91209412,40.76735687,-73.91255951,40.7774353,1.29,0 days 00:05:40,0.094444444,2.07605376,21.98174569
112,2016/1/1 0:30,2016/1/1 0:40,-73.98189545,40.67696381,-73.98338318,40.69406509,1.43,0 days 00:10:24,0.173333333,2.30136192,13.277088
113,2016/1/1 0:27,2016/1/1 0:40,-73.92430878,40.74360657,-73.88505554,40.74412155,2.32,0 days 00:12:52,0.214444444,3.73367808,17.41093405
114,2016/1/1 0:33,2016/1/1 0:40,-73.91845703,40.76549149,-73.92901611,40.77586746,1.41,0 days 00:07:33,0.125833333,2.26917504,18.03317913
115,2016/1/1 0:16,2016/1/1 0:40,-73.95037842,40.70754242,-73.89430237,40.69322205,3.5,0 days 00:23:49,0.396944444,5.632704,14.19015703
116,2016/1/1 0:37,2016/1/1 0:40,-73.95278168,40.79838181,-73.95372009,40.79066849,0.67,0 days 00:03:19,0.055277778,1.07826048,19.50621974
117,2016/1/1 0:23,2016/1/1 0:39,-73.94438171,40.82380676,-73.90942383,40.84471512,3.2,0 days 00:15:43,0.261944444,5.1499008,19.66027877
118,2016/1/1 0:15,2016/1/1 0:40,-73.97843933,40.68398666,-73.99491119,40.76911163,6.82,0 days 00:25:23,0.423055556,10.97572608,25.94393558
119,2016/1/1 0:28,2016/1/1 0:40,-73.94877625,40.82894897,-73.94483948,40.80882645,1.89,0 days 00:11:49,0.196944444,3.04166016,15.44425469
120,2016/1/1 0:30,2016/1/1 0:40,-73.92410278,40.74402618,-73.90286255,40.74466324,2.18,0 days 00:10:35,0.176388889,3.50836992,19.8899712
121,2016/1/1 0:37,2016/1/1 0:41,-73.90074921,40.82012558,-73.88640594,40.82751083,0.8,0 days 00:03:42,0.061666667,1.2874752,20.87797622
122,2016/1/1 0:33,2016/1/1 0:41,-73.97872925,40.67034149,-73.99338531,40.66044617,1.36,0 days 00:07:22,0.122777778,2.18870784,17.82657969
123,2016/1/1 0:26,2016/1/1 23:50,-73.95497894,40.69472122,-73.95960999,40.72972107,3.18,0 days 23:23:55,23.39861111,5.11771392,0.218718705
124,2016/1/1 0:34,2016/1/1 0:40,-73.8707962,40.75141525,-73.88426208,40.74764252,0.88,0 days 00:05:29,0.091388889,1.41622272,15.49666198
125,2016/1/1 0:33,2016/1/1 0:41,-73.89329529,40.75480652,-73.92324829,40.76100922,1.77,0 days 00:07:55,0.131944444,2.84853888,21.58892625
126,2016/1/1 0:32,2016/1/1 0:41,-73.83062744,40.75948334,-73.84542847,40.78427124,2.24,0 days 00:08:22,0.139444444,3.60493056,25.85209167
127,2016/1/1 0:22,2016/1/1 0:39,-73.80480957,40.69607925,-73.86253357,40.68148422,3.36,0 days 00:16:47,0.279722222,5.40739584,19.33130588
128,2016/1/1 0:23,2016/1/1 0:40,-73.91825867,40.74110031,-73.88356781,40.75600815,3.86,0 days 00:16:57,0.2825,6.21206784,21.98962067
129,2016/1/1 0:23,2016/1/1 0:40,-73.98265839,40.66527557,-73.98425293,40.60762024,5.06,0 days 00:16:45,0.279166667,8.14328064,29.1699605
130,2016/1/1 0:35,2016/1/1 0:40,-73.86579132,40.7367363,-73.86203003,40.74973297,1.03,0 days 00:05:21,0.089166667,1.65762432,18.59017929
131,2016/1/1 0:21,2016/1/1 0:40,-73.99398804,40.68152237,-73.96598816,40.71364594,6.21,0 days 00:19:48,0.33,9.99402624,30.284928
132,2016/1/1 0:23,2016/1/1 0:40,-73.86645508,40.83178329,-73.9208374,40.82952499,4.76,0 days 00:16:21,0.2725,7.66047744,28.11184382
133,2016/1/1 0:33,2016/1/1 0:40,-73.896492,40.74618149,-73.88478088,40.75767136,1.32,0 days 00:06:53,0.114722222,2.12433408,18.51719779
134,2016/1/1 0:17,2016/1/1 0:41,-73.97664642,40.68277359,-73.85562134,40.72208023,10,0 days 00:24:02,0.400555556,16.09344,40.1777975
135,2016/1/1 0:15,2016/1/1 0:40,-73.9759903,40.68703842,-73.87049866,40.75704956,8.86,0 days 00:24:19,0.405277778,14.25878784,35.18275272
136,2016/1/1 0:31,2016/1/1 0:40,-73.89199829,40.74697876,-73.92106628,40.7563591,1.85,0 days 00:09:18,0.155,2.9772864,19.20829935
137,2016/1/1 0:25,2016/1/1 0:41,-73.97648621,40.682827,-73.87388611,40.72759247,8.68,0 days 00:15:52,0.264444444,13.96910592,52.82435012
138,2016/1/1 0:28,2016/1/1 0:40,-73.95401764,40.70721054,-73.89666748,40.74633026,6.08,0 days 00:12:09,0.2025,9.78481152,48.32005689
139,2016/1/1 0:27,2016/1/2 0:18,-73.98525238,40.6871376,-73.94985199,40.68104553,2.23,0 days 23:50:30,23.84166667,3.58883712,0.150527946
140,2016/1/1 0:32,2016/1/1 0:40,-73.94354248,40.81437683,-73.95158386,40.82705688,1.54,0 days 00:08:24,0.14,2.47838976,17.702784
141,2016/1/1 0:09,2016/1/1 0:32,-73.97799683,40.67273712,-73.97246552,40.7256813,7.7,0 days 00:23:21,0.389166667,12.3919488,31.84226672
142,2016/1/1 0:05,2016/1/1 0:41,-73.95822144,40.72179413,-73.94271088,40.66339111,7.23,0 days 00:35:29,0.591388889,11.63555712,19.67496742
143,2016/1/1 0:33,2016/1/1 0:40,-73.90522003,40.74528503,-73.92018127,40.74319839,0.93,0 days 00:07:49,0.130277778,1.49668992,11.48845141
144,2016/1/1 0:33,2016/1/1 0:41,-73.85225677,40.68711853,-73.81443787,40.69710159,2.11,0 days 00:08:03,0.134166667,3.39571584,25.30968328
145,2016/1/1 0:17,2016/1/1 0:40,-73.97075653,40.67352295,-73.9265213,40.69408798,4.51,0 days 00:23:09,0.385833333,7.25814144,18.81159768
146,2016/1/1 0:18,2016/1/1 0:37,-73.9940567,40.70275879,-73.97225952,40.75542068,6.69,0 days 00:19:10,0.319444444,10.76651136,33.70386165
147,2016/1/1 0:35,2016/1/1 0:40,-73.89103699,40.7469368,-73.87969971,40.74854279,0.53,0 days 00:04:25,0.073611111,0.85295232,11.5872768
148,2016/1/1 0:25,2016/1/1 0:41,-73.89094543,40.83207321,-73.91867828,40.82319641,2.9,0 days 00:15:25,0.256944444,4.6670976,18.16383931
149,2016/1/1 0:28,2016/1/1 0:40,-73.95301819,40.71769714,-73.9868927,40.73244858,3.47,0 days 00:12:11,0.203055556,5.58442368,27.50194972
150,2016/1/1 0:33,2016/1/1 0:40,-73.92042542,40.81456375,-73.90566254,40.81948853,1.27,0 days 00:07:26,0.123888889,2.04386688,16.4975802
151,2016/1/1 0:33,2016/1/1 0:40,-73.94551086,40.69283676,-73.93151855,40.69683838,0.98,0 days 00:06:46,0.112777778,1.57715712,13.98464441
152,2016/1/1 0:23,2016/1/1 0:40,-73.90351105,40.74538422,-73.82160187,40.70420074,9.29,0 days 00:17:09,0.285833333,14.95080576,52.30602598
153,2016/1/1 0:15,2016/1/1 0:40,-73.97650146,40.6829834,-73.94628143,40.62351608,4.79,0 days 00:24:59,0.416388889,7.70875776,18.51336086
154,2016/1/1 0:28,2016/1/1 0:41,-73.98477936,40.68912888,-73.98935699,40.72162247,2.86,0 days 00:12:30,0.208333333,4.60272384,22.09307443
155,2016/1/1 0:26,2016/1/1 0:40,-73.86859894,40.74938202,-73.81297302,40.7047348,5.36,0 days 00:14:01,0.233611111,8.62608384,36.92497244
156,2016/1/1 0:25,2016/1/1 0:41,-73.92536163,40.76173401,-73.97902679,40.74701309,4.17,0 days 00:16:19,0.271944444,6.71096448,24.67770391
157,2016/1/1 0:27,2016/1/1 0:40,-73.96134186,40.66091919,-73.95195007,40.68758774,2.46,0 days 00:12:39,0.210833333,3.95898624,18.77780035
158,2016/1/1 0:28,2016/1/1 0:40,-73.9821701,40.66623688,-73.96051025,40.64741516,2.48,0 days 00:11:48,0.196666667,3.99117312,20.29410061
159,2016/1/1 0:19,2016/1/1 0:38,-73.91179657,40.67696381,-73.92316437,40.68711853,2.14,0 days 00:18:32,0.308888889,3.44399616,11.14962786
160,2016/1/1 0:33,2016/1/1 0:40,-73.8698349,40.74906158,-73.86374664,40.74261093,1.24,0 days 00:07:04,0.117777778,1.99558656,16.94365947
161,2016/1/1 0:25,2016/1/1 0:41,-73.93755341,40.70865631,-73.9576416,40.67726517,3.28,0 days 00:16:30,0.275,5.27864832,19.1950848
162,2016/1/1 0:25,2016/1/1 0:40,-73.86233521,40.73036957,-73.893013,40.75600815,3.3,0 days 00:15:12,0.253333333,5.3108352,20.96382316
163,2016/1/1 0:22,2016/1/1 0:41,-73.96639252,40.71305084,-73.96037292,40.67215729,3.43,0 days 00:19:08,0.318888889,5.52004992,17.31026107
164,2016/1/1 0:30,2016/1/1 0:41,-73.92464447,40.74127579,-73.9330368,40.70423126,3.27,0 days 00:11:20,0.188888889,5.26255488,27.86058466
165,2016/1/1 0:27,2016/1/1 0:41,-73.91896057,40.74299622,-73.92349243,40.77040863,2.83,0 days 00:14:24,0.24,4.55444352,18.976848
166,2016/1/1 0:31,2016/1/1 0:41,-73.90306854,40.74623108,-73.88323975,40.74765778,1.09,0 days 00:09:38,0.160555556,1.75418496,10.92571947
167,2016/1/1 0:13,2016/1/1 0:41,-73.95833588,40.71916199,-73.9524231,40.79973602,11.48,0 days 00:28:14,0.470555556,18.47526912,39.26267345
168,2016/1/1 0:24,2016/1/1 0:41,-73.98748016,40.68473434,-73.98044586,40.727108,4.19,0 days 00:17:03,0.284166667,6.74315136,23.7295649
169,2016/1/1 0:20,2016/1/1 0:41,-73.8098526,40.70565796,-73.86830902,40.74662018,4.56,0 days 00:20:47,0.346388889,7.33860864,21.18603938
